chrX	4560001	4600001
chrX	4600001	4640001
chrX	4640001	4680001
chrX	4680001	4720001
chrX	4720001	4760001
chrX	4760001	4800001
chrX	4800001	4840001
chrX	4840001	4880001
chrX	4880001	4920001
chrX	4920001	4960001
chrX	4960001	5000001
chrX	5000001	5040001
chrX	5040001	5080001
chrX	5080001	5120001
chrX	5120001	5160001
chrX	5160001	5200001
chrX	5200001	5240001
chrX	5240001	5280001
chrX	5280001	5320001
chrX	5320001	5360001
chrX	5360001	5400001
chrX	5400001	5440001
chrX	5440001	5480001
chrX	5480001	5520001
chrX	5520001	5560001
chrX	5560001	5600001
chrX	5600001	5640001
chrX	5640001	5680001
chrX	5680001	5720001
chrX	5720001	5760001
chrX	5760001	5800001
chrX	5800001	5840001
chrX	5840001	5880001
chrX	5880001	5920001
chrX	5920001	5960001
chrX	5960001	6000001
chrX	6000001	6040001
chrX	6040001	6080001
chrX	6080001	6120001
chrX	6120001	6160001
chrX	6160001	6200001
chrX	6200001	6240001
chrX	6240001	6280001
chrX	6280001	6320001
chrX	6320001	6360001
chrX	6360001	6400001
chrX	6400001	6440001
chrX	6440001	6480001
chrX	6480001	6520001
chrX	6520001	6560001
chrX	6560001	6600001
chrX	6600001	6640001
chrX	6640001	6680001
chrX	6680001	6720001
chrX	6720001	6760001
chrX	6760001	6800001
chrX	6800001	6840001
chrX	6840001	6880001
chrX	6880001	6920001
chrX	6920001	6960001
chrX	6960001	7000001
chrX	7000001	7040001
chrX	7040001	7080001
chrX	7080001	7120001
chrX	7120001	7160001
chrX	7160001	7200001
chrX	7200001	7240001
chrX	7240001	7280001
chrX	7280001	7320001
chrX	7320001	7360001
chrX	7360001	7400001
chrX	7400001	7440001
chrX	7440001	7480001
chrX	7480001	7520001
chrX	7520001	7560001
chrX	7560001	7600001
chrX	7600001	7640001
chrX	7640001	7680001
chrX	7680001	7720001
chrX	7720001	7760001
chrX	7760001	7800001
chrX	7800001	7840001
chrX	7840001	7880001
chrX	7880001	7920001
chrX	7920001	7960001
chrX	7960001	8000001
chrX	8000001	8040001
chrX	8040001	8080001
chrX	8080001	8120001
chrX	8120001	8160001
chrX	8160001	8200001
chrX	8200001	8240001
chrX	8240001	8280001
chrX	8280001	8320001
chrX	8320001	8360001
chrX	8360001	8400001
chrX	8400001	8440001
chrX	8440001	8480001
chrX	8480001	8520001
chrX	8520001	8560001
chrX	8560001	8600001
chrX	8600001	8640001
chrX	8640001	8680001
chrX	8680001	8720001
chrX	8720001	8760001
chrX	8760001	8800001
chrX	8800001	8840001
chrX	8840001	8880001
chrX	8880001	8920001
chrX	8920001	8960001
chrX	8960001	9000001
chrX	9000001	9040001
chrX	9040001	9080001
chrX	9080001	9120001
chrX	9120001	9160001
chrX	9160001	9200001
chrX	9200001	9240001
chrX	9240001	9280001
chrX	9280001	9320001
chrX	9320001	9360001
chrX	9360001	9400001
chrX	9400001	9440001
chrX	9440001	9480001
chrX	9480001	9520001
chrX	9520001	9560001
chrX	9560001	9600001
chrX	9600001	9640001
chrX	9640001	9680001
chrX	9680001	9720001
chrX	9720001	9760001
chrX	9760001	9800001
chrX	9800001	9840001
chrX	9840001	9880001
chrX	9880001	9920001
chrX	9920001	9960001
chrX	9960001	10000001
chrX	10000001	10040001
chrX	10040001	10080001
chrX	10080001	10120001
chrX	10120001	10160001
chrX	10160001	10200001
chrX	10200001	10240001
chrX	10240001	10280001
chrX	10280001	10320001
chrX	10320001	10360001
chrX	10360001	10400001
chrX	10400001	10440001
chrX	10440001	10480001
chrX	10480001	10520001
chrX	10520001	10560001
chrX	10560001	10600001
chrX	10600001	10640001
chrX	10640001	10680001
chrX	10680001	10720001
chrX	10720001	10760001
chrX	10760001	10800001
chrX	10800001	10840001
chrX	10840001	10880001
chrX	10880001	10920001
chrX	10920001	10960001
chrX	10960001	11000001
chrX	11000001	11040001
chrX	11040001	11080001
chrX	11080001	11120001
chrX	11120001	11160001
chrX	11160001	11200001
chrX	11200001	11240001
chrX	11240001	11280001
chrX	11280001	11320001
chrX	11320001	11360001
chrX	11360001	11400001
chrX	11400001	11440001
chrX	11440001	11480001
chrX	11480001	11520001
chrX	11520001	11560001
chrX	11560001	11600001
chrX	11600001	11640001
chrX	11640001	11680001
chrX	11680001	11720001
chrX	11720001	11760001
chrX	11760001	11800001
chrX	11800001	11840001
chrX	11840001	11880001
chrX	11880001	11920001
chrX	11920001	11960001
chrX	11960001	12000001
chrX	12000001	12040001
chrX	12040001	12080001
chrX	12080001	12120001
chrX	12120001	12160001
chrX	12160001	12200001
chrX	12200001	12240001
chrX	12240001	12280001
chrX	12280001	12320001
chrX	12320001	12360001
chrX	12360001	12400001
chrX	12400001	12440001
chrX	12440001	12480001
chrX	12480001	12520001
chrX	12520001	12560001
chrX	12560001	12600001
chrX	12600001	12640001
chrX	12640001	12680001
chrX	12680001	12720001
chrX	12720001	12760001
chrX	12760001	12800001
chrX	12800001	12840001
chrX	12840001	12880001
chrX	12880001	12920001
chrX	12920001	12960001
chrX	12960001	13000001
chrX	13000001	13040001
chrX	13040001	13080001
chrX	13080001	13120001
chrX	13120001	13160001
chrX	13160001	13200001
chrX	13200001	13240001
chrX	13240001	13280001
chrX	13280001	13320001
chrX	13320001	13360001
chrX	13360001	13400001
chrX	13400001	13440001
chrX	13440001	13480001
chrX	13480001	13520001
chrX	13520001	13560001
chrX	13560001	13600001
chrX	13600001	13640001
chrX	13640001	13680001
chrX	13680001	13720001
chrX	13720001	13760001
chrX	13760001	13800001
chrX	13800001	13840001
chrX	13840001	13880001
chrX	13880001	13920001
chrX	13920001	13960001
chrX	13960001	14000001
chrX	14000001	14040001
chrX	14040001	14080001
chrX	14080001	14120001
chrX	14120001	14160001
chrX	14160001	14200001
chrX	14200001	14240001
chrX	14240001	14280001
chrX	14280001	14320001
chrX	14320001	14360001
chrX	14360001	14400001
chrX	14400001	14440001
chrX	14440001	14480001
chrX	14480001	14520001
chrX	14520001	14560001
chrX	14560001	14600001
chrX	14600001	14640001
chrX	14640001	14680001
chrX	14680001	14720001
chrX	14720001	14760001
chrX	14760001	14800001
chrX	14800001	14840001
chrX	14840001	14880001
chrX	14880001	14920001
chrX	14920001	14960001
chrX	14960001	15000001
chrX	15000001	15040001
chrX	15040001	15080001
chrX	15080001	15120001
chrX	15120001	15160001
chrX	15160001	15200001
chrX	15200001	15240001
chrX	15240001	15280001
chrX	15280001	15320001
chrX	15320001	15360001
chrX	15360001	15400001
chrX	15400001	15440001
chrX	15440001	15480001
chrX	15480001	15520001
chrX	15520001	15560001
chrX	15560001	15600001
chrX	15600001	15640001
chrX	15640001	15680001
chrX	15680001	15720001
chrX	15720001	15760001
chrX	15760001	15800001
chrX	15800001	15840001
chrX	15840001	15880001
chrX	15880001	15920001
chrX	15920001	15960001
chrX	15960001	16000001
chrX	16000001	16040001
chrX	16040001	16080001
chrX	16080001	16120001
chrX	16120001	16160001
chrX	16160001	16200001
chrX	16200001	16240001
chrX	16240001	16280001
chrX	16280001	16320001
chrX	16320001	16360001
chrX	16360001	16400001
chrX	16400001	16440001
chrX	16440001	16480001
chrX	16480001	16520001
chrX	16520001	16560001
chrX	16560001	16600001
chrX	16600001	16640001
chrX	16640001	16680001
chrX	16680001	16720001
chrX	16720001	16760001
chrX	16760001	16800001
chrX	16800001	16840001
chrX	16840001	16880001
chrX	16880001	16920001
chrX	16920001	16960001
chrX	16960001	17000001
chrX	17000001	17040001
chrX	17040001	17080001
chrX	17080001	17120001
chrX	17120001	17160001
chrX	17160001	17200001
chrX	17200001	17240001
chrX	17240001	17280001
chrX	17280001	17320001
chrX	17320001	17360001
chrX	17360001	17400001
chrX	17400001	17440001
chrX	17440001	17480001
chrX	17480001	17520001
chrX	17520001	17560001
chrX	17560001	17600001
chrX	17600001	17640001
chrX	17640001	17680001
chrX	17680001	17720001
chrX	17720001	17760001
chrX	17760001	17800001
chrX	17800001	17840001
chrX	17840001	17880001
chrX	17880001	17920001
chrX	17920001	17960001
chrX	17960001	18000001
chrX	18000001	18040001
chrX	18040001	18080001
chrX	18080001	18120001
chrX	18120001	18160001
chrX	18160001	18200001
chrX	18200001	18240001
chrX	18240001	18280001
chrX	18280001	18320001
chrX	18320001	18360001
chrX	18360001	18400001
chrX	18400001	18440001
chrX	18440001	18480001
chrX	18480001	18520001
chrX	18520001	18560001
chrX	18560001	18600001
chrX	18600001	18640001
chrX	18640001	18680001
chrX	18680001	18720001
chrX	18720001	18760001
chrX	18760001	18800001
chrX	18800001	18840001
chrX	18840001	18880001
chrX	18880001	18920001
chrX	18920001	18960001
chrX	18960001	19000001
chrX	19000001	19040001
chrX	19040001	19080001
chrX	19080001	19120001
chrX	19120001	19160001
chrX	19160001	19200001
chrX	19200001	19240001
chrX	19240001	19280001
chrX	19280001	19320001
chrX	19320001	19360001
chrX	19360001	19400001
chrX	19400001	19440001
chrX	19440001	19480001
chrX	19480001	19520001
chrX	19520001	19560001
chrX	19560001	19600001
chrX	19600001	19640001
chrX	19640001	19680001
chrX	19680001	19720001
chrX	19720001	19760001
chrX	19760001	19800001
chrX	19800001	19840001
chrX	19840001	19880001
chrX	19880001	19920001
chrX	19920001	19960001
chrX	19960001	20000001
chrX	20000001	20040001
chrX	20040001	20080001
chrX	20080001	20120001
chrX	20120001	20160001
chrX	20160001	20200001
chrX	20200001	20240001
chrX	20240001	20280001
chrX	20280001	20320001
chrX	20320001	20360001
chrX	20360001	20400001
chrX	20400001	20440001
chrX	20440001	20480001
chrX	20480001	20520001
chrX	20520001	20560001
chrX	20560001	20600001
chrX	20600001	20640001
chrX	20640001	20680001
chrX	20680001	20720001
chrX	20720001	20760001
chrX	20760001	20800001
chrX	20800001	20840001
chrX	20840001	20880001
chrX	20880001	20920001
chrX	20920001	20960001
chrX	20960001	21000001
chrX	21000001	21040001
chrX	21040001	21080001
chrX	21080001	21120001
chrX	21120001	21160001
chrX	21160001	21200001
chrX	21200001	21240001
chrX	21240001	21280001
chrX	21280001	21320001
chrX	21320001	21360001
chrX	21360001	21400001
chrX	21400001	21440001
chrX	21440001	21480001
chrX	21480001	21520001
chrX	21520001	21560001
chrX	21560001	21600001
chrX	21600001	21640001
chrX	21640001	21680001
chrX	21680001	21720001
chrX	21720001	21760001
chrX	21760001	21800001
chrX	21800001	21840001
chrX	21840001	21880001
chrX	21880001	21920001
chrX	21920001	21960001
chrX	21960001	22000001
chrX	22000001	22040001
chrX	22040001	22080001
chrX	22080001	22120001
chrX	22120001	22160001
chrX	22160001	22200001
chrX	22200001	22240001
chrX	22240001	22280001
chrX	22280001	22320001
chrX	22320001	22360001
chrX	22360001	22400001
chrX	22400001	22440001
chrX	22440001	22480001
chrX	22480001	22520001
chrX	22520001	22560001
chrX	22560001	22600001
chrX	22600001	22640001
chrX	22640001	22680001
chrX	22680001	22720001
chrX	22720001	22760001
chrX	22760001	22800001
chrX	22800001	22840001
chrX	22840001	22880001
chrX	22880001	22920001
chrX	22920001	22960001
chrX	22960001	23000001
chrX	23000001	23040001
chrX	23040001	23080001
chrX	23080001	23120001
chrX	23120001	23160001
chrX	23160001	23200001
chrX	23200001	23240001
chrX	23240001	23280001
chrX	23280001	23320001
chrX	23320001	23360001
chrX	23360001	23400001
chrX	23400001	23440001
chrX	23440001	23480001
chrX	23480001	23520001
chrX	23520001	23560001
chrX	23560001	23600001
chrX	23600001	23640001
chrX	23640001	23680001
chrX	23680001	23720001
chrX	23720001	23760001
chrX	23760001	23800001
chrX	23800001	23840001
chrX	23840001	23880001
chrX	23880001	23920001
chrX	23920001	23960001
chrX	23960001	24000001
chrX	24000001	24040001
chrX	24040001	24080001
chrX	24080001	24120001
chrX	24120001	24160001
chrX	24160001	24200001
chrX	24200001	24240001
chrX	24240001	24280001
chrX	24280001	24320001
chrX	24320001	24360001
chrX	24360001	24400001
chrX	24400001	24440001
chrX	24440001	24480001
chrX	24480001	24520001
chrX	24520001	24560001
chrX	24560001	24600001
chrX	24600001	24640001
chrX	24640001	24680001
chrX	24680001	24720001
chrX	24720001	24760001
chrX	24760001	24800001
chrX	24800001	24840001
chrX	24840001	24880001
chrX	24880001	24920001
chrX	24920001	24960001
chrX	24960001	25000001
chrX	25000001	25040001
chrX	25040001	25080001
chrX	25080001	25120001
chrX	25120001	25160001
chrX	25160001	25200001
chrX	25200001	25240001
chrX	25240001	25280001
chrX	25280001	25320001
chrX	25320001	25360001
chrX	25360001	25400001
chrX	25400001	25440001
chrX	25440001	25480001
chrX	25480001	25520001
chrX	25520001	25560001
chrX	25560001	25600001
chrX	25600001	25640001
chrX	25640001	25680001
chrX	25680001	25720001
chrX	25720001	25760001
chrX	25760001	25800001
chrX	25800001	25840001
chrX	25840001	25880001
chrX	25880001	25920001
chrX	25920001	25960001
chrX	25960001	26000001
chrX	26000001	26040001
chrX	26040001	26080001
chrX	26080001	26120001
chrX	26120001	26160001
chrX	26160001	26200001
chrX	26200001	26240001
chrX	26240001	26280001
chrX	26280001	26320001
chrX	26320001	26360001
chrX	26360001	26400001
chrX	26400001	26440001
chrX	26440001	26480001
chrX	26480001	26520001
chrX	26520001	26560001
chrX	26560001	26600001
chrX	26600001	26640001
chrX	26640001	26680001
chrX	26680001	26720001
chrX	26720001	26760001
chrX	26760001	26800001
chrX	26800001	26840001
chrX	26840001	26880001
chrX	26880001	26920001
chrX	26920001	26960001
chrX	26960001	27000001
chrX	27000001	27040001
chrX	27040001	27080001
chrX	27080001	27120001
chrX	27120001	27160001
chrX	27160001	27200001
chrX	27200001	27240001
chrX	27240001	27280001
chrX	27280001	27320001
chrX	27320001	27360001
chrX	27360001	27400001
chrX	27400001	27440001
chrX	27440001	27480001
chrX	27480001	27520001
chrX	27520001	27560001
chrX	27560001	27600001
chrX	27600001	27640001
chrX	27640001	27680001
chrX	27680001	27720001
chrX	27720001	27760001
chrX	27760001	27800001
chrX	27800001	27840001
chrX	27840001	27880001
chrX	27880001	27920001
chrX	27920001	27960001
chrX	27960001	28000001
chrX	28000001	28040001
chrX	28040001	28080001
chrX	28080001	28120001
chrX	28120001	28160001
chrX	28160001	28200001
chrX	28200001	28240001
chrX	28240001	28280001
chrX	28280001	28320001
chrX	28320001	28360001
chrX	28360001	28400001
chrX	28400001	28440001
chrX	28440001	28480001
chrX	28480001	28520001
chrX	28520001	28560001
chrX	28560001	28600001
chrX	28600001	28640001
chrX	28640001	28680001
chrX	28680001	28720001
chrX	28720001	28760001
chrX	28760001	28800001
chrX	28800001	28840001
chrX	28840001	28880001
chrX	28880001	28920001
chrX	28920001	28960001
chrX	28960001	29000001
chrX	29000001	29040001
chrX	29040001	29080001
chrX	29080001	29120001
chrX	29120001	29160001
chrX	29160001	29200001
chrX	29200001	29240001
chrX	29240001	29280001
chrX	29280001	29320001
chrX	29320001	29360001
chrX	29360001	29400001
chrX	29400001	29440001
chrX	29440001	29480001
chrX	29480001	29520001
chrX	29520001	29560001
chrX	29560001	29600001
chrX	29600001	29640001
chrX	29640001	29680001
chrX	29680001	29720001
chrX	29720001	29760001
chrX	29760001	29800001
chrX	29800001	29840001
chrX	29840001	29880001
chrX	29880001	29920001
chrX	29920001	29960001
chrX	29960001	30000001
chrX	30000001	30040001
chrX	30040001	30080001
chrX	30080001	30120001
chrX	30120001	30160001
chrX	30160001	30200001
chrX	30200001	30240001
chrX	30240001	30280001
chrX	30280001	30320001
chrX	30320001	30360001
chrX	30360001	30400001
chrX	30400001	30440001
chrX	30440001	30480001
chrX	30480001	30520001
chrX	30520001	30560001
chrX	30560001	30600001
chrX	30600001	30640001
chrX	30640001	30680001
chrX	30680001	30720001
chrX	30720001	30760001
chrX	30760001	30800001
chrX	30800001	30840001
chrX	30840001	30880001
chrX	30880001	30920001
chrX	30920001	30960001
chrX	30960001	31000001
chrX	31000001	31040001
chrX	31040001	31080001
chrX	31080001	31120001
chrX	31120001	31160001
chrX	31160001	31200001
chrX	31200001	31240001
chrX	31240001	31280001
chrX	31280001	31320001
chrX	31320001	31360001
chrX	31360001	31400001
chrX	31400001	31440001
chrX	31440001	31480001
chrX	31480001	31520001
chrX	31520001	31560001
chrX	31560001	31600001
chrX	31600001	31640001
chrX	31640001	31680001
chrX	31680001	31720001
chrX	31720001	31760001
chrX	31760001	31800001
chrX	31800001	31840001
chrX	31840001	31880001
chrX	31880001	31920001
chrX	31920001	31960001
chrX	31960001	32000001
chrX	32000001	32040001
chrX	32040001	32080001
chrX	32080001	32120001
chrX	32120001	32160001
chrX	32160001	32200001
chrX	32200001	32240001
chrX	32240001	32280001
chrX	32280001	32320001
chrX	32320001	32360001
chrX	32360001	32400001
chrX	32400001	32440001
chrX	32440001	32480001
chrX	32480001	32520001
chrX	32520001	32560001
chrX	32560001	32600001
chrX	32600001	32640001
chrX	32640001	32680001
chrX	32680001	32720001
chrX	32720001	32760001
chrX	32760001	32800001
chrX	32800001	32840001
chrX	32840001	32880001
chrX	32880001	32920001
chrX	32920001	32960001
chrX	32960001	33000001
chrX	33000001	33040001
chrX	33040001	33080001
chrX	33080001	33120001
chrX	33120001	33160001
chrX	33160001	33200001
chrX	33200001	33240001
chrX	33240001	33280001
chrX	33280001	33320001
chrX	33320001	33360001
chrX	33360001	33400001
chrX	33400001	33440001
chrX	33440001	33480001
chrX	33480001	33520001
chrX	33520001	33560001
chrX	33560001	33600001
chrX	33600001	33640001
chrX	33640001	33680001
chrX	33680001	33720001
chrX	33720001	33760001
chrX	33760001	33800001
chrX	33800001	33840001
chrX	33840001	33880001
chrX	33880001	33920001
chrX	33920001	33960001
chrX	33960001	34000001
chrX	34000001	34040001
chrX	34040001	34080001
chrX	34080001	34120001
chrX	34120001	34160001
chrX	34160001	34200001
chrX	34200001	34240001
chrX	34240001	34280001
chrX	34280001	34320001
chrX	34320001	34360001
chrX	34360001	34400001
chrX	34400001	34440001
chrX	34440001	34480001
chrX	34480001	34520001
chrX	34520001	34560001
chrX	34560001	34600001
chrX	34600001	34640001
chrX	34640001	34680001
chrX	34680001	34720001
chrX	34720001	34760001
chrX	34760001	34800001
chrX	34800001	34840001
chrX	34840001	34880001
chrX	34880001	34920001
chrX	34920001	34960001
chrX	34960001	35000001
chrX	35000001	35040001
chrX	35040001	35080001
chrX	35080001	35120001
chrX	35120001	35160001
chrX	35160001	35200001
chrX	35200001	35240001
chrX	35240001	35280001
chrX	35280001	35320001
chrX	35320001	35360001
chrX	35360001	35400001
chrX	35400001	35440001
chrX	35440001	35480001
chrX	35480001	35520001
chrX	35520001	35560001
chrX	35560001	35600001
chrX	35600001	35640001
chrX	35640001	35680001
chrX	35680001	35720001
chrX	35720001	35760001
chrX	35760001	35800001
chrX	35800001	35840001
chrX	35840001	35880001
chrX	35880001	35920001
chrX	35920001	35960001
chrX	35960001	36000001
chrX	36000001	36040001
chrX	36040001	36080001
chrX	36080001	36120001
chrX	36120001	36160001
chrX	36160001	36200001
chrX	36200001	36240001
chrX	36240001	36280001
chrX	36280001	36320001
chrX	36320001	36360001
chrX	36360001	36400001
chrX	36400001	36440001
chrX	36440001	36480001
chrX	36480001	36520001
chrX	36520001	36560001
chrX	36560001	36600001
chrX	36600001	36640001
chrX	36640001	36680001
chrX	36680001	36720001
chrX	36720001	36760001
chrX	36760001	36800001
chrX	36800001	36840001
chrX	36840001	36880001
chrX	36880001	36920001
chrX	36920001	36960001
chrX	36960001	37000001
chrX	37000001	37040001
chrX	37040001	37080001
chrX	37080001	37120001
chrX	37120001	37160001
chrX	37160001	37200001
chrX	37200001	37240001
chrX	37240001	37280001
chrX	37280001	37320001
chrX	37320001	37360001
chrX	37360001	37400001
chrX	37400001	37440001
chrX	37440001	37480001
chrX	37480001	37520001
chrX	37520001	37560001
chrX	37560001	37600001
chrX	37600001	37640001
chrX	37640001	37680001
chrX	37680001	37720001
chrX	37720001	37760001
chrX	37760001	37800001
chrX	37800001	37840001
chrX	37840001	37880001
chrX	37880001	37920001
chrX	37920001	37960001
chrX	37960001	38000001
chrX	38000001	38040001
chrX	38040001	38080001
chrX	38080001	38120001
chrX	38120001	38160001
chrX	38160001	38200001
chrX	38200001	38240001
chrX	38240001	38280001
chrX	38280001	38320001
chrX	38320001	38360001
chrX	38360001	38400001
chrX	38400001	38440001
chrX	38440001	38480001
chrX	38480001	38520001
chrX	38520001	38560001
chrX	38560001	38600001
chrX	38600001	38640001
chrX	38640001	38680001
chrX	38680001	38720001
chrX	38720001	38760001
chrX	38760001	38800001
chrX	38800001	38840001
chrX	38840001	38880001
chrX	38880001	38920001
chrX	38920001	38960001
chrX	38960001	39000001
chrX	39000001	39040001
chrX	39040001	39080001
chrX	39080001	39120001
chrX	39120001	39160001
chrX	39160001	39200001
chrX	39200001	39240001
chrX	39240001	39280001
chrX	39280001	39320001
chrX	39320001	39360001
chrX	39360001	39400001
chrX	39400001	39440001
chrX	39440001	39480001
chrX	39480001	39520001
chrX	39520001	39560001
chrX	39560001	39600001
chrX	39600001	39640001
chrX	39640001	39680001
chrX	39680001	39720001
chrX	39720001	39760001
chrX	39760001	39800001
chrX	39800001	39840001
chrX	39840001	39880001
chrX	39880001	39920001
chrX	39920001	39960001
chrX	39960001	40000001
chrX	40000001	40040001
chrX	40040001	40080001
chrX	40080001	40120001
chrX	40120001	40160001
chrX	40160001	40200001
chrX	40200001	40240001
chrX	40240001	40280001
chrX	40280001	40320001
chrX	40320001	40360001
chrX	40360001	40400001
chrX	40400001	40440001
chrX	40440001	40480001
chrX	40480001	40520001
chrX	40520001	40560001
chrX	40560001	40600001
chrX	40600001	40640001
chrX	40640001	40680001
chrX	40680001	40720001
chrX	40720001	40760001
chrX	40760001	40800001
chrX	40800001	40840001
chrX	40840001	40880001
chrX	40880001	40920001
chrX	40920001	40960001
chrX	40960001	41000001
chrX	41000001	41040001
chrX	41040001	41080001
chrX	41080001	41120001
chrX	41120001	41160001
chrX	41160001	41200001
chrX	41200001	41240001
chrX	41240001	41280001
chrX	41280001	41320001
chrX	41320001	41360001
chrX	41360001	41400001
chrX	41400001	41440001
chrX	41440001	41480001
chrX	41480001	41520001
chrX	41520001	41560001
chrX	41560001	41600001
chrX	41600001	41640001
chrX	41640001	41680001
chrX	41680001	41720001
chrX	41720001	41760001
chrX	41760001	41800001
chrX	41800001	41840001
chrX	41840001	41880001
chrX	41880001	41920001
chrX	41920001	41960001
chrX	41960001	42000001
chrX	42000001	42040001
chrX	42040001	42080001
chrX	42080001	42120001
chrX	42120001	42160001
chrX	42160001	42200001
chrX	42200001	42240001
chrX	42240001	42280001
chrX	42280001	42320001
chrX	42320001	42360001
chrX	42360001	42400001
chrX	42400001	42440001
chrX	42440001	42480001
chrX	42480001	42520001
chrX	42520001	42560001
chrX	42560001	42600001
chrX	42600001	42640001
chrX	42640001	42680001
chrX	42680001	42720001
chrX	42720001	42760001
chrX	42760001	42800001
chrX	42800001	42840001
chrX	42840001	42880001
chrX	42880001	42920001
chrX	42920001	42960001
chrX	42960001	43000001
chrX	43000001	43040001
chrX	43040001	43080001
chrX	43080001	43120001
chrX	43120001	43160001
chrX	43160001	43200001
chrX	43200001	43240001
chrX	43240001	43280001
chrX	43280001	43320001
chrX	43320001	43360001
chrX	43360001	43400001
chrX	43400001	43440001
chrX	43440001	43480001
chrX	43480001	43520001
chrX	43520001	43560001
chrX	43560001	43600001
chrX	43600001	43640001
chrX	43640001	43680001
chrX	43680001	43720001
chrX	43720001	43760001
chrX	43760001	43800001
chrX	43800001	43840001
chrX	43840001	43880001
chrX	43880001	43920001
chrX	43920001	43960001
chrX	43960001	44000001
chrX	44000001	44040001
chrX	44040001	44080001
chrX	44080001	44120001
chrX	44120001	44160001
chrX	44160001	44200001
chrX	44200001	44240001
chrX	44240001	44280001
chrX	44280001	44320001
chrX	44320001	44360001
chrX	44360001	44400001
chrX	44400001	44440001
chrX	44440001	44480001
chrX	44480001	44520001
chrX	44520001	44560001
chrX	44560001	44600001
chrX	44600001	44640001
chrX	44640001	44680001
chrX	44680001	44720001
chrX	44720001	44760001
chrX	44760001	44800001
chrX	44800001	44840001
chrX	44840001	44880001
chrX	44880001	44920001
chrX	44920001	44960001
chrX	44960001	45000001
chrX	45000001	45040001
chrX	45040001	45080001
chrX	45080001	45120001
chrX	45120001	45160001
chrX	45160001	45200001
chrX	45200001	45240001
chrX	45240001	45280001
chrX	45280001	45320001
chrX	45320001	45360001
chrX	45360001	45400001
chrX	45400001	45440001
chrX	45440001	45480001
chrX	45480001	45520001
chrX	45520001	45560001
chrX	45560001	45600001
chrX	45600001	45640001
chrX	45640001	45680001
chrX	45680001	45720001
chrX	45720001	45760001
chrX	45760001	45800001
chrX	45800001	45840001
chrX	45840001	45880001
chrX	45880001	45920001
chrX	45920001	45960001
chrX	45960001	46000001
chrX	46000001	46040001
chrX	46040001	46080001
chrX	46080001	46120001
chrX	46120001	46160001
chrX	46160001	46200001
chrX	46200001	46240001
chrX	46240001	46280001
chrX	46280001	46320001
chrX	46320001	46360001
chrX	46360001	46400001
chrX	46400001	46440001
chrX	46440001	46480001
chrX	46480001	46520001
chrX	46520001	46560001
chrX	46560001	46600001
chrX	46600001	46640001
chrX	46640001	46680001
chrX	46680001	46720001
chrX	46720001	46760001
chrX	46760001	46800001
